Instance,Income
151720,66492.27218
151721,95060.91606
151722,18610.46507
151723,93122.92216
151724,34828.76855
151725,49022.55219
151726,61355.07213
151727,449821.911
151728,65065.99181
151729,37564.19279
151730,123924.8047
151731,272993.1354
151732,236336.8821
151733,270443.793
151734,82752.66517
151735,176507.6144
151736,135237.2597
151737,62700.91255
151738,197821.6012
151739,94388.61813
151740,25615.60855
151741,42297.61039
151742,63000.08879
151743,26279.19301
151744,64474.21676
151745,27482.77799
151746,24857.92529
151747,86561.38601
151748,65676.94127
151749,13220.39293
151750,311307.1011
151751,309512.6218
151752,170074.8521
151753,70480.34725
151754,35977.45857
151755,37276.02041
151756,91899.91614
151757,354735.3523
151758,43379.38909
151759,56633.5152
151760,41326.21454
151761,523763.3836
151762,11752.17477
151763,193521.2336
151764,13495.90302
151765,23581.16633
151766,43975.09439
151767,51155.07648
151768,14156.01846
151769,30962.30525
151770,39122.99166
151771,15230.12339
151772,41736.0711
151773,363015.8641
151774,58817.22022
151775,145920.483
151776,16050.56233
151777,53647.93267
151778,36281.39796
151779,177814.099
151780,45772.36291
151781,198982.3047
151782,268168.8069
151783,79148.41315
151784,75414.11348
151785,20711.11778
151786,49792.56787
151787,41255.26426
151788,119198.463
151789,49151.12452
151790,225413.2351
151791,90314.52113
151792,125881.1138
151793,276221.3505
151794,40936.55912
151795,39645.00468
151796,22782.69463
151797,33034.92156
151798,27123.54112
151799,18610.99138
151800,35979.00716
151801,39070.3346
151802,23336.70458
151803,71614.25459
151804,51478.95809
151805,234475.0505
151806,42379.83736
151807,50621.63705
151808,76483.33192
151809,69278.99012
151810,130622.5234
151811,14200.40702
151812,24662.48556
151813,130160.98
151814,33651.75848
151815,33144.20734
151816,714382.5792
151817,18763.11252
151818,74308.24604
151819,46080.44543
151820,116808.8092
151821,82274.61928
151822,30972.7392
151823,43524.15828
151824,67763.39002
151825,171904.268
151826,233292.016
151827,33395.18094
151828,14768.96237
151829,46389.19022
151830,32984.25126
151831,12594.3407
151832,66083.15195
151833,38567.94063
151834,36019.14651
151835,30585.00671
151836,62109.6585
151837,54965.33487
151838,54513.48475
151839,122245.6318
151840,199051.8836
151841,46349.26516
151842,330274.7509
151843,68638.70433
151844,13135.10288
151845,32975.99365
151846,37195.16649
151847,42555.31493
151848,54377.10823
151849,71517.81705
151850,88649.65005
151851,79828.13146
151852,34948.03404
151853,83693.46129
151854,37511.82009
151855,14128.11972
151856,52073.98896
151857,91748.49122
151858,31037.63043
151859,19643.26111
151860,94515.45774
151861,44931.15548
151862,137842.8155
151863,331065.7288
151864,244987.2403
151865,222675.1526
151866,25564.5079
151867,64279.80081
151868,46079.73787
151869,211367.7309
151870,114552.4915
151871,32997.53604
151872,85166.252
151873,129195.4447
151874,38535.12307
151875,308039.3963
151876,59911.24491
151877,28203.04279
151878,16632.14334
151879,192359.2865
151880,58477.72316
151881,79747.55103
151882,62673.43322
151883,48847.83155
151884,277350.6203
151885,34808.54937
151886,37954.43345
151887,485854.4331
151888,87051.6859
151889,50999.34307
151890,180889.4368
151891,137426.2131
151892,95152.56868
151893,250123.6769
151894,32390.59644
151895,31632.40427
151896,22303.33877
151897,43813.70697
151898,83348.71698
151899,57967.74578
151900,27514.46395
151901,140257.8684
151902,70227.35697
151903,485085.4467
151904,88311.46494
151905,36436.38651
151906,28601.83897
151907,178038.4839
151908,56600.85284
151909,154111.5914
151910,67874.29592
151911,10423.66306
151912,418095.5658
151913,30603.65539
151914,181915.8427
151915,40441.19747
151916,36475.21741
151917,118011.123
151918,36544.52761
151919,35274.80019
151920,43108.67949
151921,59173.54246
151922,234828.2054
151923,193727.3177
151924,122368.5613
151925,129142.5756
151926,155066.2407
151927,2653.020563
151928,118543.8297
151929,297909.0632
151930,489343.76
151931,35820.5765
151932,110495.8914
151933,52705.78118
151934,100843.6668
151935,49529.14985
151936,42344.94047
151937,62270.28424
151938,42177.73706
151939,59507.79174
151940,40311.32846
151941,49508.26117
151942,18065.3362
151943,32713.10537
151944,292436.5412
151945,440669.0333
151946,42143.02493
151947,116282.8825
151948,118560.3993
151949,21074.59393
151950,39901.56065
151951,186127.5878
151952,23440.92565
151953,165826.1487
151954,59683.29768
151955,70663.15826
151956,21648.60386
151957,92833.13097
151958,12773.11427
151959,37720.71121
151960,25450.49663
151961,23597.05957
151962,310070.4992
151963,25008.76193
151964,86520.95286
151965,95324.0111
151966,33868.21182
151967,123704.5867
151968,39716.06051
151969,355537.7518
151970,163563.1199
151971,73558.95887
151972,60429.86339
151973,97525.43777
151974,72739.45524
151975,350313.9544
151976,405642.1215
151977,70567.03035
151978,61787.32942
151979,42402.12305
151980,47342.04268
151981,45049.95772
151982,441363.775
151983,85344.50503
151984,5660.216622
151985,126979.1753
151986,24612.25746
151987,185029.318
151988,157618.5388
151989,49769.23228
151990,36960.32845
151991,162522.6211
151992,62370.32935
151993,25128.06577
151994,97650.08086
151995,51937.41677
151996,54268.59697
151997,40092.41618
151998,72045.93597
151999,103532.9745
152000,54987.77404
152001,236898.5563
152002,155491.2598
152003,359534.9564
152004,6162.137066
152005,38778.65072
152006,93648.90752
152007,92389.37883
152008,224823.5734
152009,53752.99912
152010,717930.9543
152011,162193.2901
152012,112885.7831
152013,90852.65338
152014,72788.53771
152015,61208.62484
152016,22085.63854
152017,165022.724
152018,26446.06999
152019,155968.5745
152020,58702.35657
152021,174694.8394
152022,47166.34992
152023,61649.55277
152024,53078.74999
152025,92458.53764
152026,192604.2977
152027,51457.81929
152028,33636.93407
152029,73149.22264
152030,18777.99646
152031,59745.08999
152032,210768.0185
152033,185163.6853
152034,561449.7207
152035,45418.82416
152036,89918.42736
152037,21163.39143
152038,27909.1783
152039,179816.6126
152040,46390.70948
152041,115259.6741
152042,181482.0504
152043,162872.1403
152044,22459.57061
152045,75864.0952
152046,62965.03336
152047,22099.92932
152048,128720.081
152049,175655.6406
152050,34508.09498
152051,235378.755
152052,20658.25282
152053,277637.1175
152054,127126.2316
152055,25021.42847
152056,30282.60122
152057,26454.78768
152058,13200.89911
152059,62004.53412
152060,29347.95973
152061,24229.61103
152062,881140.2987
152063,75704.52057
152064,57799.72519
152065,51423.01307
152066,136173.4068
152067,616155.9878
152068,113697.2062
152069,48426.50699
152070,50910.79887
152071,467063.9516
152072,38775.34301
152073,149721.8549
152074,112053.9335
152075,45291.21128
152076,140548.7331
152077,35888.38045
152078,98479.43968
152079,168529.6019
152080,68978.99651
152081,330284.3352
152082,44645.81305
152083,182731.9135
152084,101464.9786
152085,69430.87868
152086,266904.1025
152087,177599.2859
152088,29042.33528
152089,48757.02115
152090,71478.12527
152091,34855.4605
152092,190632.9549
152093,559983.5545
152094,130344.7106
152095,40017.33415
152096,50275.57969
152097,320995.8239
152098,32044.78003
152099,340738.8448
152100,25069.85232
152101,393738.673
152102,37919.19107
152103,65742.46014
152104,47311.2444
152105,79445.5012
152106,33724.74051
152107,197387.3906
152108,53579.85505
152109,7078.395307
152110,60665.14234
152111,103227.1565
152112,371151.5617
152113,199612.5573
152114,45916.95176
152115,89650.66788
152116,40602.94273
152117,41763.31193
152118,96551.00928
152119,61471.27042
152120,85060.27347
152121,249987.9788
152122,30257.43353
152123,57650.87413
152124,15251.4027
152125,12995.6627
152126,98935.82512
152127,362981.8159
152128,186765.5887
152129,323913.017
152130,201105.5686
152131,131998.2413
152132,532970.1638
152133,45915.17155
152134,112969.8531
152135,32774.65047
152136,50854.68915
152137,80132.48692
152138,91428.31799
152139,47778.39035
152140,29665.59956
152141,58540.05562
152142,55053.82039
152143,127066.5867
152144,12831.35232
152145,239104.4103
152146,58742.35831
152147,110918.6169
152148,399207.2308
152149,7208.37229
152150,55551.87707
152151,463628.1162
152152,147300.4882
152153,68475.13225
152154,27488.30878
152155,254924.7525
152156,44476.49018
152157,135965.444
152158,115705.1577
152159,218758.5985
152160,43738.74879
152161,234218.3414
152162,17244.17664
152163,98905.61105
152164,83910.30537
152165,26639.70861
152166,49887.8341
152167,8997.3118
152168,81736.76608
152169,34174.87406
152170,73476.83379
152171,80173.99228
152172,72459.30853
152173,174760.6529
152174,130093.3293
152175,501248.5139
152176,216352.2132
152177,287774.707
152178,133829.8535
152179,186316.5402
152180,118602.2983
152181,26664.28974
152182,193220.1623
152183,205689.0872
152184,90975.92191
152185,62151.50228
152186,327093.393
152187,40923.22484
152188,161944.7582
152189,29519.90762
152190,116134.5332
152191,6234.104307
152192,266459.2423
152193,18885.83452
152194,54097.24857
152195,30482.96205
152196,48153.65431
152197,690953.1635
152198,7557.623974
152199,33424.10148
152200,218194.4926
152201,92619.84894
152202,336856.6333
152203,139485.4573
152204,29240.1745
152205,79691.73548
152206,24491.74496
152207,13259.97032
152208,44715.9599
152209,65300.63564
152210,40051.5802
152211,51116.69107
152212,162284.2802
152213,177027.7515
152214,277477.056
152215,57865.26933
152216,102739.7339
152217,646452.0453
152218,39135.70163
152219,20766.43949
152220,31925.41911
152221,172702.1581
152222,17445.75415
152223,21981.59294
152224,16043.09751
152225,259881.0083
152226,65799.16719
152227,33215.80055
152228,41673.2785
152229,27336.15938
152230,82002.92701
152231,12028.30414
152232,19080.16658
152233,43408.59832
152234,53902.98588
152235,1182333.356
152236,61122.55651
152237,47653.17716
152238,238975.7242
152239,79746.47869
152240,39730.05692
152241,29300.55293
152242,165591.0082
152243,27123.70159
152244,42260.06114
152245,259153.4213
152246,41772.71354
152247,312753.8742
152248,26282.08348
152249,32181.0953
152250,40113.56177
152251,49492.75532
152252,70875.32467
152253,39306.33297
152254,117856.2019
152255,44934.22139
152256,160647.9337
152257,56805.08999
152258,43299.5051
152259,59979.70038
152260,86309.37702
152261,150134.8036
152262,89862.22979
152263,37583.03311
152264,54289.88374
152265,47252.4198
152266,75819.35033
152267,42800.26403
152268,32729.09385
152269,52929.79118
152270,29718.45047
152271,19193.55585
152272,41654.0995
152273,23614.05212
152274,564591.5556
152275,86078.82867
152276,141409.1908
152277,129007.6372
152278,846384.2645
152279,56492.6555
152280,77041.04479
152281,42269.12016
152282,78062.17174
152283,29505.73292
152284,43502.19249
152285,26063.52576
152286,98730.62284
152287,128595.4276
152288,488495.0967
152289,53855.70437
152290,76946.36431
152291,213331.3035
152292,161642.2347
152293,432516.3365
152294,37706.96461
152295,48867.08223
152296,243754.6987
152297,24939.0115
152298,296392.5829
152299,28882.07097
152300,8638.854144
152301,31557.22174
152302,7259.607092
152303,346386.5366
152304,151148.0439
152305,12242.4622
152306,114242.8401
152307,39421.9066
152308,194213.1265
152309,56374.10289
152310,75909.76873
152311,71700.84078
152312,33848.06129
152313,254095.361
152314,140815.3456
152315,80148.64346
152316,66181.46455
152317,92336.20308
152318,624083.957
152319,10511.67979
152320,36792.43153
152321,9862.131493
152322,12217.3727
152323,172274.454
152324,209677.5346
152325,8904.24826
152326,58204.94427
152327,146839.3701
152328,250865.4635
152329,176462.362
152330,79104.14136
152331,20140.65112
152332,13858.21651
152333,302149.1837
152334,78446.06252
152335,72372.05487
152336,98435.98813
152337,130030.952
152338,139109.2668
152339,52382.02759
152340,161361.6896
152341,9807.049925
152342,33362.82502
152343,294925.1915
152344,72774.10263
152345,382881.3506
152346,46303.57488
152347,121053.204
152348,45068.30379
152349,169192.5553
152350,108199.8984
152351,52074.05706
152352,97176.01395
152353,130449.5588
152354,17344.76932
152355,78278.76237
152356,145175.2743
152357,17652.26069
152358,75519.56618
152359,73243.44016
152360,25258.66136
152361,69605.29771
152362,67433.80011
152363,249515.0601
152364,18208.00508
152365,221987.4396
152366,19037.60101
152367,11186.10606
152368,212916.9393
152369,58951.74611
152370,22144.02526
152371,25926.71196
152372,35298.96637
152373,11328.51876
152374,27567.22203
152375,361847.4821
152376,34212.86174
152377,64183.66248
152378,259497.6555
152379,39719.9937
152380,69996.34983
152381,66002.70963
152382,29712.34345
152383,44125.65231
152384,157689.5187
152385,220163.0121
152386,437089.6553
152387,9752.663779
152388,145733.6594
152389,135341.4744
152390,7095.485652
152391,24364.44458
152392,36121.46044
152393,33155.99526
152394,302230.613
152395,198054.9587
152396,27767.66839
152397,47392.98561
152398,59964.01744
152399,50154.03132
152400,68222.70674
152401,66389.48586
152402,64996.93464
152403,93823.85361
152404,20245.91476
152405,33880.59691
152406,743244.9955
152407,23434.46734
152408,199793.1664
152409,69199.76662
152410,25878.27841
152411,156097.0646
152412,91192.80608
152413,71079.76722
152414,55336.28844
152415,105311.8565
152416,23225.19668
152417,77693.32549
152418,28647.44315
152419,73240.26197
152420,32759.9621
152421,126320.1373
152422,45835.9493
152423,21454.42877
152424,43462.1377
152425,46883.08271
152426,62840.94837
152427,99776.05825
152428,62744.40022
152429,124618.656
152430,46506.43578
152431,551739.7556
152432,385136.0541
152433,270876.7651
152434,280073.5533
152435,35448.3143
152436,457728.0732
152437,164671.2734
152438,462699.8138
152439,212332.3072
152440,322153.6291
152441,11950.26203
152442,65475.16947
152443,39939.1942
152444,369522.2476
152445,46146.92795
152446,58783.25834
152447,55530.41507
152448,208386.3733
152449,139417.474
152450,10758.451
152451,33934.99069
152452,164917.6679
152453,226008.8003
152454,9105.168249
152455,34126.6
152456,39014.2527
152457,366095.7906
152458,278828.4616
152459,45379.91653
152460,38638.57065
152461,138619.7117
152462,121603.6996
152463,235185.3942
152464,215197.0613
152465,40588.32894
152466,159138.6102
152467,76180.60941
152468,51843.50378
152469,134945.5023
152470,10750.12715
152471,12851.12796
152472,76457.35464
152473,89560.88872
152474,122357.8541
152475,95384.63351
152476,39977.68759
152477,101021.0139
152478,8866.192214
152479,23035.75232
152480,223001.6836
152481,27573.19482
152482,92206.98794
152483,47656.60461
152484,43072.58163
152485,32047.42048
152486,136568.5681
152487,492397.1441
152488,95481.68832
152489,118796.7723
152490,131957.4532
152491,49809.5892
152492,80540.78975
152493,72240.34645
152494,25023.72783
152495,45631.75975
152496,101687.9465
152497,11033.93607
152498,76439.99732
152499,111118.4809
152500,39486.71722
152501,14035.82841
152502,51275.39188
152503,51338.04781
152504,132533.2515
152505,322454.5913
152506,48156.47038
152507,65420.36072
152508,159613.8542
152509,368471.0575
152510,16237.16301
152511,59743.48924
152512,208913.6529
152513,235479.8128
152514,16384.09054
152515,22821.39052
152516,16368.10085
152517,39718.56147
152518,90124.92781
152519,482190.2967
152520,40174.56738
152521,79966.71906
152522,31130.67528
152523,54208.45152
152524,130587.121
152525,24419.19807
152526,203178.6774
152527,69300.69487
152528,42288.9331
152529,77689.81202
152530,33866.86513
152531,238862.0786
152532,49264.70319
152533,24582.87131
152534,32359.13163
152535,107765.4068
152536,91794.78592
152537,14415.444
152538,37623.46898
152539,38767.99046
152540,43287.0982
152541,66437.28658
152542,32070.98262
152543,52468.65989
152544,63534.54476
152545,40048.44079
152546,51398.87492
152547,71202.6636
152548,156714.7698
152549,40246.84451
152550,109977.7497
152551,54702.04247
152552,85682.73744
152553,221238.3936
152554,50793.854
152555,297068.5525
152556,128241.7675
152557,353147.6275
152558,282250.1487
152559,7231.408724
152560,143668.7835
152561,79416.4123
152562,98079.81434
152563,48827.56757
152564,12565.30468
152565,46760.4022
152566,73415.61204
152567,302551.4621
152568,60137.07875
152569,12535.79402
152570,87100.61098
152571,38685.71413
152572,18412.25412
152573,25371.11627
152574,165243.1551
152575,62034.10259
152576,43106.28321
152577,20785.98307
152578,145141.4019
152579,38532.3129
152580,35962.44951
152581,38945.45238
152582,902316.4139
152583,71697.1088
152584,94042.76334
152585,26072.23744
152586,531610.4926
152587,51890.73277
152588,47095.57063
152589,41804.40996
152590,138822.5942
152591,75926.94471
152592,109106.4923
152593,29795.13339
152594,65643.12781
152595,166199.0802
152596,105999.0536
152597,99914.53892
152598,199700.2291
152599,122894.2904
152600,14208.92625
152601,31860.20914
152602,113911.166
152603,27921.40634
152604,85572.83136
152605,102081.6951
152606,86234.9185
152607,40053.06795
152608,53788.1441
152609,38470.89421
152610,65147.30583
152611,50386.50977
152612,12208.81951
152613,23002.08202
152614,82453.19242
152615,58926.3706
152616,52998.19687
152617,171769.5261
152618,7897.085012
152619,712835.4474
152620,94082.37246
152621,31341.6523
152622,155241.0201
152623,72089.31682
152624,14758.62071
152625,179459.3003
152626,77690.46216
152627,40954.47928
152628,174870.917
152629,51894.90276
152630,197655.9656
152631,14276.7094
152632,54200.13247
152633,277538.6431
152634,7614.132639
152635,77007.28898
152636,237503.0872
152637,26305.74909
152638,32057.7388
152639,60931.07162
152640,36054.03814
152641,18272.93558
152642,137283.9018
152643,82499.36257
152644,26237.41744
152645,12350.23197
152646,87137.61373
152647,33706.0356
152648,169049.4409
152649,266413.6805
152650,54764.98937
152651,9823.90866
152652,11314.59508
152653,73003.31178
152654,8520.323478
152655,51591.29029
152656,38920.616
152657,43223.68349
152658,79940.78967
152659,129958.3701
152660,109087.1718
152661,90332.3495
152662,84343.61119
152663,213942.3032
152664,29596.35677
152665,82175.00613
152666,47964.69898
152667,27232.14859
152668,236980.1396
152669,90555.58449
152670,44989.28661
152671,32318.82585
152672,51158.80656
152673,63457.5454
152674,94252.87769
152675,20837.58638
152676,34461.6094
152677,14407.66602
152678,21620.34964
152679,34697.27004
152680,393264.7388
152681,28349.88659
152682,46660.96836
152683,34032.63249
152684,58445.99486
152685,130591.1957
152686,380364.7225
152687,61592.38139
152688,562430.7128
152689,223937.9207
152690,18870.82062
152691,20149.74512
152692,186090.0543
152693,197204.904
152694,33703.35639
152695,97883.34867
152696,17510.31128
152697,15363.65922
152698,176435.3176
152699,30082.28065
152700,44000.96017
152701,126025.2804
152702,57994.51495
152703,45239.76556
152704,24631.59394
152705,128332.6956
152706,65523.0351
152707,10171.69829
152708,30257.85113
152709,34743.06899
152710,127470.9795
152711,59287.09919
152712,25789.14257
152713,28302.7808
152714,3175.763784
152715,97150.4937
152716,206104.8424
152717,37673.90477
152718,99104.28651
152719,147583.5433
152720,278431.0995
152721,19609.96004
152722,94375.54739
152723,21952.33906
152724,35489.39219
152725,52047.58573
152726,278234.1115
152727,47451.8152
152728,54054.3917
152729,26552.33713
152730,137163.9531
152731,82868.4512
152732,94702.37236
152733,26381.79329
152734,184179.9104
152735,259546.6832
152736,65856.43987
152737,39704.93162
152738,164625.9496
152739,15103.12739
152740,12309.79521
152741,491116.2951
152742,94254.48529
152743,325709.7014
152744,13207.49948
152745,113556.8271
152746,31348.2543
152747,157139.8226
152748,13851.14965
152749,107565.8752
152750,27710.60223
152751,41397.12152
152752,44933.58037
152753,67864.90911
152754,438257.2406
152755,140548.7646
152756,545451.5105
152757,8158.907513
152758,102563.8607
152759,99665.44706
152760,235171.0145
152761,76347.39921
152762,104933.6988
152763,32732.18218
152764,90517.00597
152765,11323.63779
152766,62567.67556
152767,308694.5705
152768,341806.7845
152769,27448.02169
152770,100265.775
152771,56149.83397
152772,24920.68649
152773,308240.2392
152774,35739.87004
152775,218462.4679
152776,33475.22096
152777,76791.26486
152778,32946.30422
152779,53607.74971
152780,164082.8294
152781,5877.300504
152782,258924.3568
152783,269031.1682
152784,66519.35165
152785,59035.05462
152786,62870.66575
152787,34972.08565
152788,172818.6437
152789,214637.2404
152790,45943.95315
152791,205668.4362
152792,37788.14408
152793,34513.09341
152794,239262.4016
152795,35454.91133
152796,17866.01986
152797,44435.869
152798,52261.54418
152799,620950.5189
152800,105094.9902
152801,34017.3632
152802,13647.40147
152803,127507.9296
152804,70354.00651
152805,193011.5947
152806,30983.40667
152807,62255.66341
152808,73919.21705
152809,33898.84275
152810,46480.23143
152811,34211.04549
152812,107541.4512
152813,37929.87995
152814,42918.1799
152815,2215.351699
152816,19103.10821
152817,116688.5126
152818,34877.20853
152819,14573.70258
152820,63123.79026
152821,55002.65628
152822,108244.4847
152823,26851.89482
152824,122538.0546
152825,84636.41888
152826,33207.51286
152827,105250.3946
152828,39166.3203
152829,36627.70322
152830,174971.5517
152831,159381.9114
152832,158436.8132
152833,155902.1163
152834,85160.20941
152835,185882.8066
152836,38917.16441
152837,300346.2246
152838,21590.16463
152839,164341.7041
152840,26951.53747
152841,56251.9198
152842,91172.98109
152843,87739.8364
152844,179533.7857
152845,199529.1471
152846,122855.6038
152847,23531.80239
152848,101158.4333
152849,79997.61995
152850,35307.03911
152851,37993.61146
152852,34443.88102
152853,25122.15371
152854,413105.716
152855,7179.033458
152856,29613.62945
152857,112277.5091
152858,227338.358
152859,91826.71633
152860,94487.44481
152861,85713.38179
152862,48364.17265
152863,21797.75534
152864,78626.24347
152865,6603.822853
152866,70518.77957
152867,46981.63258
152868,144585.0798
152869,251935.0496
152870,113572.9338
152871,289452.5344
152872,293505.7345
152873,244421.8734
152874,39782.76953
152875,90333.10248
152876,121205.3743
152877,328021.8643
152878,35143.14135
152879,69379.81998
152880,66881.05317
152881,21094.58567
152882,205521.2102
152883,109519.325
152884,30744.20655
152885,40068.12039
152886,12400.69784
152887,265692.3031
152888,66002.72436
152889,26153.58249
152890,38165.60617
152891,119441.1371
152892,51192.57492
152893,60848.9284
152894,41255.00388
152895,470224.1942
152896,43495.65213
152897,133403.2599
152898,86203.96256
152899,38381.80586
152900,58470.64419
152901,22425.56437
152902,77710.65742
152903,20183.57068
152904,18639.92518
152905,81003.42743
152906,105940.0722
152907,39486.16362
152908,44862.6853
152909,59897.18659
152910,23162.28265
152911,272091.5222
152912,40523.72511
152913,394567.7048
152914,212993.6506
152915,224142.9371
152916,60493.48415
152917,93855.18558
152918,228665.9846
152919,23387.20395
152920,72791.82799
152921,491855.6023
152922,54815.88779
152923,302809.6675
152924,65883.46596
152925,196217.6883
152926,18271.18857
152927,627196.1599
152928,37165.70849
152929,22265.49016
152930,44612.02464
152931,106107.2735
152932,52778.7102
152933,59320.37034
152934,47767.78715
152935,232031.8946
152936,67647.75539
152937,355284.3446
152938,66263.72277
152939,19185.89535
152940,75043.24066
152941,16152.7573
152942,40387.00385
152943,214774.0886
152944,48045.1287
152945,36709.0294
152946,218810.7658
152947,47877.03778
152948,34446.21321
152949,45790.16457
152950,27773.25369
152951,92492.42881
152952,168540.6833
152953,120566.113
152954,25125.94407
152955,44011.38083
152956,122826.1769
152957,30203.47698
152958,31643.06722
152959,29760.99377
152960,85880.82672
152961,88972.94774
152962,11660.60795
152963,50972.31877
152964,304454.4937
152965,637335.7937
152966,20882.73411
152967,70218.84455
152968,14790.82475
152969,43618.05099
152970,132858.8108
152971,25854.52097
152972,119113.636
152973,90022.53609
152974,13686.59775
152975,26779.12892
152976,33765.89589
152977,69900.03458
152978,62181.59229
152979,77866.14893
152980,20115.89347
152981,95936.85524
152982,90339.80962
152983,26197.74061
152984,9069.392803
152985,99811.72744
152986,24430.26517
152987,154.0512555
152988,38382.49624
152989,88683.079
152990,104404.3818
152991,36799.8057
152992,59343.56443
152993,357437.2339
152994,96648.70021
152995,80426.29986
152996,189784.9465
152997,14685.9163
152998,229773.285
152999,32861.52981
153000,106090.751
153001,57328.14739
153002,54790.19927
153003,64873.37539
153004,13361.74268
153005,76833.26667
153006,304283.7875
153007,30778.68794
153008,80535.63783
153009,22820.13642
153010,80907.64407
153011,64089.74129
153012,152781.3091
153013,44756.32372
153014,128473.2908
153015,107402.7204
153016,67847.70318
153017,22198.12989
153018,30069.22569
153019,148917.2623
153020,50592.41542
153021,287366.2278
153022,123923.996
153023,8867.683829
153024,36928.47529
153025,74829.59478
153026,40708.09103
153027,182222.9693
153028,79892.93103
153029,51224.8056
153030,43459.6689
153031,43433.10228
153032,87343.3768
153033,82466.41442
153034,27218.6046
153035,697977.2215
153036,76193.16667
153037,16691.05948
153038,74337.59748
153039,6650.798268
153040,74833.86067
153041,452224.0951
153042,20457.24997
153043,32645.98181
153044,43697.17809
153045,27965.80117
153046,91434.098
153047,58347.43855
153048,12576.98039
153049,84254.23747
153050,44932.00786
153051,100461.7635
153052,38038.81181
153053,124539.1132
153054,69075.80401
153055,21219.27307
153056,48107.85207
153057,34760.86745
153058,131234.0907
153059,114186.2775
153060,135368.2762
153061,17690.4516
153062,12836.86657
153063,323438.4815
153064,112387.353
153065,557002.5304
153066,45867.3966
153067,94572.19988
153068,50671.16487
153069,91282.64378
153070,73973.10281
153071,517012.5321
153072,149488.8267
153073,70425.4059
153074,35019.8756
153075,44407.79404
153076,91977.79845
153077,31445.77577
153078,23873.2123
153079,132551.7058
153080,28629.2924
153081,14013.59148
153082,81505.74333
153083,33636.79616
153084,31549.076
153085,346914.5505
153086,25034.58743
153087,55841.46655
153088,45119.28302
153089,69869.65964
153090,35691.54989
153091,227071.8356
153092,100562.6101
153093,19757.35365
153094,50629.33385
153095,168092.7004
153096,69178.76623
153097,46912.82147
153098,50982.32236
153099,35118.27251
153100,361522.1147
153101,111980.2448
153102,121590.4069
153103,64911.00007
153104,41871.60266
153105,217172.1271
153106,37357.13162
153107,114084.4169
153108,47409.10658
153109,62735.25652
153110,403022.4561
153111,26716.82798
153112,44060.07025
153113,217774.2723
153114,43924.01446
153115,25034.73655
153116,23745.14597
153117,110175.6186
153118,150676.9852
153119,11408.10172
153120,207033.3476
153121,49768.04123
153122,104314.332
153123,57022.45459
153124,28091.04109
153125,47398.69749
153126,77526.30347
153127,17050.9487
153128,150092.0274
153129,162525.5126
153130,468757.8719
153131,74778.8388
153132,128541.1246
153133,89567.2488
153134,42161.52697
153135,185086.5265
153136,29131.3309
153137,102907.8558
153138,103808.1311
153139,32538.67626
153140,781838.0833
153141,30834.76555
153142,417494.7098
153143,85093.42865
153144,38526.58564
153145,101289.1233
153146,60768.05382
153147,20348.30976
153148,116821.5219
153149,104179.4393
153150,43114.6785
153151,494314.6063
153152,194945.7692
153153,64864.8636
153154,14925.24046
153155,75630.33874
153156,107349.7474
153157,75542.35761
153158,142842.1964
153159,59206.04079
153160,7175.92597
153161,2811.20096
153162,32826.46923
153163,52161.97503
153164,61907.48415
153165,64090.53051
153166,135332.1931
153167,30850.48641
153168,164993.5737
153169,38700.35608
153170,16998.87822
153171,491911.6607
153172,34629.31268
153173,36384.30435
153174,84104.46024
153175,94618.97696
153176,269860.9938
153177,52411.05844
153178,44854.90813
153179,19214.50066
153180,5067.509073
153181,49530.93605
153182,281754.8218
153183,178096.7634
153184,41839.71796
153185,334962.6883
153186,17331.77504
153187,69900.14404
153188,86199.11749
153189,12433.57109
153190,81529.42404
153191,127944.6051
153192,241508.8535
153193,20474.25564
153194,68981.16095
153195,56128.50151
153196,139613.2869
153197,150760.4703
153198,34294.13203
153199,29517.11976
153200,66643.02432
153201,63475.2645
153202,58153.49835
153203,80743.93071
153204,117527.6915
153205,44202.24255
153206,64517.18295
153207,16805.26985
153208,129415.2967
153209,59988.66247
153210,44032.41998
153211,50306.91035
153212,87968.96711
153213,229160.9495
153214,20145.23045
153215,55810.2024
153216,26240.54517
153217,277785.5167
153218,80071.83228
153219,28730.59716
153220,101764.8577
153221,197255.7496
153222,36247.68432
153223,31348.69098
153224,17639.92811
153225,19962.22814
153226,40103.24835
153227,78346.37488
153228,177213.0818
153229,136036.1264
153230,64257.35399
153231,26790.93608
153232,117612.4939
153233,68918.52704
153234,25402.71024
153235,62347.51288
153236,159442.6932
153237,18719.70907
153238,88377.42328
153239,30348.81005
153240,12024.88672
153241,41092.05621
153242,307372.5592
153243,173448.715
153244,17648.07192
153245,32905.72989
153246,71918.20512
153247,332849.4839
153248,101931.492
153249,24032.88427
153250,96193.30334
153251,477496.6744
153252,147181.4056
153253,67498.0193
153254,106283.9357
153255,75195.52817
153256,105350.6634
153257,180782.5362
153258,25298.62266
153259,43449.83276
153260,203699.7444
153261,34400.12552
153262,11992.55949
153263,213553.5214
153264,42321.63011
153265,211134.181
153266,131117.2227
153267,421725.9231
153268,152926.0407
153269,145057.4488
153270,71297.4587
153271,30932.86677
153272,35803.65041
153273,36898.44654
153274,53779.99067
153275,836700.6329
153276,153409.3208
153277,780161.7495
153278,84397.08416
153279,131233.2313
153280,99416.20621
